obsid,variable,time,value,units,x,y,layer
wp3-f3,Fe2,700.04,5.37249e-07,mol_l,-8,0,4
wp3-f3,Fe2,756.02,5.37249e-07,mol_l,-8,0,4
wp3-f3,Fe2,826.01,5.37249e-07,mol_l,-8,0,4
wp3-f4,Fe2,0.0,0.000102077,mol_l,-8,0,1
wp3-f4,Fe2,2.05,8.41691e-05,mol_l,-8,0,1
wp3-f4,Fe2,6.13,5.37249e-05,mol_l,-8,0,1
wp3-f4,Fe2,10.01,5.55158e-05,mol_l,-8,0,1
wp3-f4,Fe2,14.05,2.86533e-05,mol_l,-8,0,1
wp3-f4,Fe2,21.02,4.29799e-06,mol_l,-8,0,1
wp3-f4,Fe2,27.97,1.43266e-06,mol_l,-8,0,1
wp3-f4,Fe2,35.02,7.16332e-07,mol_l,-8,0,1
wp3-f4,Fe2,42.04,7.16332e-07,mol_l,-8,0,1
wp3-f4,Fe2,57.15,5.37249e-07,mol_l,-8,0,1
wp3-f4,Fe2,70.05,5.37249e-07,mol_l,-8,0,1
wp3-f4,Fe2,84.02,5.37249e-07,mol_l,-8,0,1
wp3-f4,Fe2,98.04,2.68625e-07,mol_l,-8,0,1
wp3-f4,Fe2,112.01,5.37249e-07,mol_l,-8,0,1
wp3-f4,Fe2,126.05,2.68625e-07,mol_l,-8,0,1
wp3-f4,Fe2,140.0,2.68625e-07,mol_l,-8,0,1
wp3-f4,Fe2,161.02,2.68625e-07,mol_l,-8,0,1
wp3-f4,Fe2,196.02,2.68625e-07,mol_l,-8,0,1
wp3-f4,Fe2,224.04,2.68625e-07,mol_l,-8,0,1
wp3-f4,Fe2,252.01,2.68625e-07,mol_l,-8,0,1
wp3-f4,Fe2,280.02,2.68625e-07,mol_l,-8,0,1
wp3-f4,Fe2,308.05,2.68625e-07,mol_l,-8,0,1
wp3-f4,Fe2,336.04,2.68625e-07,mol_l,-8,0,1
wp3-f4,Fe2,364.01,2.68625e-07,mol_l,-8,0,1
wp3-f4,Fe2,419.01,5.37249e-07,mol_l,-8,0,1
wp3-f4,Fe2,490.01,5.37249e-07,mol_l,-8,0,1
wp3-f4,Fe2,518.04,5.37249e-07,mol_l,-8,0,1
wp3-f4,Fe2,574.02,5.37249e-07,mol_l,-8,0,1
wp3-f4,Fe2,644.04,5.37249e-07,mol_l,-8,0,1
wp3-f4,Fe2,700.04,5.37249e-07,mol_l,-8,0,1
wp3-f4,Fe2,756.01,5.37249e-07,mol_l,-8,0,1
wp3-f4,Fe2,826.01,5.37249e-07,mol_l,-8,0,1
wp3-f5,Fe2,0.0,0.000105659,mol_l,-8,0,0
wp3-f5,Fe2,6.11,6.80516e-05,mol_l,-8,0,0
wp3-f5,Fe2,10.01,5.90974e-05,mol_l,-8,0,0
wp3-f5,Fe2,14.05,3.04441e-05,mol_l,-8,0,0
wp3-f5,Fe2,21.01,2.50716e-06,mol_l,-8,0,0
wp3-f5,Fe2,27.96,1.61175e-06,mol_l,-8,0,0
wp3-f5,Fe2,57.13,1.0745e-06,mol_l,-8,0,0
wp3-f5,Fe2,84.02,7.16332e-07,mol_l,-8,0,0
wp3-f5,Fe2,112.01,8.95415e-07,mol_l,-8,0,0
wp3-f5,Fe2,161.02,7.16332e-07,mol_l,-8,0,0
wp3-f5,Fe2,280.01,2.68625e-07,mol_l,-8,0,0
wp3-f5,Fe2,336.02,2.68625e-07,mol_l,-8,0,0
wp3-f5,Fe2,455.02,5.37249e-07,mol_l,-8,0,0
wp3-f5,Fe2,518.02,5.37249e-07,mol_l,-8,0,0
wp3-f5,Fe2,574.02,5.37249e-07,mol_l,-8,0,0
wp3-f5,Fe2,644.02,8.95415e-07,mol_l,-8,0,0
wp3-f5,Fe2,700.02,1.79083e-06,mol_l,-8,0,0
wp3-f5,Fe2,756.01,5.37249e-07,mol_l,-8,0,0
wp3-f5,Fe2,826.01,5.37249e-07,mol_l,-8,0,0
wp4-f1,Fe2,0.0,3.2235e-05,mol_l,22,0,11
wp4-f1,Fe2,517.98,6.62607e-05,mol_l,22,0,11
wp4-f1,Fe2,700.0,7.16332e-05,mol_l,22,0,11
wp4-f5,Fe2,0.0,9.4914e-05,mol_l,22,0,0
wp4-f5,Fe2,196.0,2.68625e-07,mol_l,22,0,0
wp4-f5,Fe2,336.0,2.68625e-07,mol_l,22,0,0
wp4-f5,Fe2,489.98,3.2235e-05,mol_l,22,0,0
wp4-f5,Fe2,518.0,2.68625e-05,mol_l,22,0,0
wp4-f5,Fe2,608.98,5.37249e-07,mol_l,22,0,0
wp4-f5,Fe2,699.98,5.37249e-07,mol_l,22,0,0
wp4-f5,Fe2,791.0,1.32521e-05,mol_l,22,0,0
pp1-f1,tic,0.0,0.0080846,mol_l,-98,0,4
pp1-f1,tic,112.1,0.0073809,mol_l,-98,0,4
pp1-f1,tic,161.09,0.0081504,mol_l,-98,0,4
pp1-f1,tic,252.04,0.0048988,mol_l,-98,0,4
pp1-f1,tic,336.06,0.0047097,mol_l,-98,0,4
pp1-f1,tic,609.01,0.0027388,mol_l,-98,0,4
pp1-f1,tic,700.1,0.003564,mol_l,-98,0,4
pp1-f1,tic,791.01,0.0031945,mol_l,-98,0,4
pp1-f2,tic,0.0,0.0086686,mol_l,-98,0,1
pp1-f2,tic,85.14,0.0082175,mol_l,-98,0,1
pp1-f2,tic,98.09,0.0085623,mol_l,-98,0,1
pp1-f2,tic,112.09,0.0088275,mol_l,-98,0,1
pp1-f2,tic,126.08,0.0088307,mol_l,-98,0,1
pp1-f2,tic,140.05,0.0088314,mol_l,-98,0,1
pp1-f2,tic,161.09,0.0088318,mol_l,-98,0,1
pp1-f2,tic,196.06,0.0085741,mol_l,-98,0,1
pp1-f2,tic,224.06,0.0085664,mol_l,-98,0,1
pp1-f2,tic,252.04,0.0085578,mol_l,-98,0,1
pp1-f2,tic,280.08,0.0089609,mol_l,-98,0,1
pp1-f2,tic,308.08,0.0079814,mol_l,-98,0,1
pp1-f2,tic,336.08,0.008571,mol_l,-98,0,1
pp1-f2,tic,364.08,0.0089505,mol_l,-98,0,1
pp1-f2,tic,455.05,0.0091752,mol_l,-98,0,1
pp1-f2,tic,518.09,0.0078972,mol_l,-98,0,1
pp1-f2,tic,609.01,0.0061726,mol_l,-98,0,1
pp1-f2,tic,618.06,0.0053477,mol_l,-98,0,1
pp1-f2,tic,618.09,0.0053474,mol_l,-98,0,1
pp1-f2,tic,700.09,0.0042005,mol_l,-98,0,1
pp1-f2,tic,791.04,0.0025462,mol_l,-98,0,1
pp1-f3,tic,0.0,0.0085661,mol_l,-98,0,1
pp1-f3,tic,98.06,0.0089654,mol_l,-98,0,1
pp1-f3,tic,112.09,0.0086982,mol_l,-98,0,1
pp1-f3,tic,161.09,0.0089764,mol_l,-98,0,1
pp1-f3,tic,252.02,0.0089631,mol_l,-98,0,1
pp1-f3,tic,336.06,0.0086876,mol_l,-98,0,1
pp1-f3,tic,490.05,0.0054285,mol_l,-98,0,1
pp1-f3,tic,518.09,0.0053162,mol_l,-98,0,1
pp1-f3,tic,609.01,0.0065445,mol_l,-98,0,1
pp1-f3,tic,618.05,0.0053202,mol_l,-98,0,1
pp1-f3,tic,618.08,0.0054802,mol_l,-98,0,1
pp1-f3,tic,700.06,0.0065576,mol_l,-98,0,1
pp1-f3,tic,791.02,0.0080782,mol_l,-98,0,1
wp1-f1,tic,0.0,0.007393,mol_l,-38,0,11
wp1-f1,tic,112.05,0.0073497,mol_l,-38,0,11
wp1-f1,tic,140.01,0.0073776,mol_l,-38,0,11
wp1-f1,tic,196.05,0.0078923,mol_l,-38,0,11
wp1-f1,tic,280.06,0.0072515,mol_l,-38,0,11
wp1-f1,tic,364.06,0.0080669,mol_l,-38,0,11
wp1-f1,tic,700.06,0.0080398,mol_l,-38,0,11
wp1-f2,tic,0.0,0.0081276,mol_l,-38,0,7
wp1-f2,tic,112.05,0.0023264,mol_l,-38,0,7
wp1-f2,tic,126.06,0.0022032,mol_l,-38,0,7
wp1-f2,tic,140.02,0.0021377,mol_l,-38,0,7
wp1-f2,tic,196.06,0.0020321,mol_l,-38,0,7
wp1-f2,tic,252.01,0.0031298,mol_l,-38,0,7
wp1-f2,tic,336.06,0.0025648,mol_l,-38,0,7
wp1-f2,tic,455.05,0.0022857,mol_l,-38,0,7
wp1-f2,tic,518.06,0.0029131,mol_l,-38,0,7
wp1-f2,tic,574.05,0.0026894,mol_l,-38,0,7
wp1-f2,tic,618.02,0.0021824,mol_l,-38,0,7
wp1-f2,tic,644.09,0.0028963,mol_l,-38,0,7
wp1-f2,tic,700.06,0.0021414,mol_l,-38,0,7
wp1-f2,tic,756.04,0.0024972,mol_l,-38,0,7
wp1-f2,tic,826.02,0.0027268,mol_l,-38,0,7
wp1-f3,tic,0.0,0.0082974,mol_l,-38,0,4
wp1-f3,tic,6.14,0.0085519,mol_l,-38,0,4
wp1-f3,tic,10.05,0.0085503,mol_l,-38,0,4
wp1-f3,tic,14.13,0.0085503,mol_l,-38,0,4
wp1-f3,tic,21.06,0.0089342,mol_l,-38,0,4
wp1-f3,tic,28.01,0.0082912,mol_l,-38,0,4
wp1-f3,tic,35.06,0.0075126,mol_l,-38,0,4
wp1-f3,tic,42.06,0.0067385,mol_l,-38,0,4
wp1-f3,tic,57.12,0.0049094,mol_l,-38,0,4
wp1-f3,tic,70.09,0.0026127,mol_l,-38,0,4
wp1-f3,tic,85.13,0.0025741,mol_l,-38,0,4
wp1-f3,tic,98.06,0.0023544,mol_l,-38,0,4
wp1-f3,tic,112.05,0.0022255,mol_l,-38,0,4
wp1-f3,tic,140.02,0.0019999,mol_l,-38,0,4
wp1-f3,tic,196.05,0.0021503,mol_l,-38,0,4
wp1-f3,tic,252.01,0.0034499,mol_l,-38,0,4
wp1-f3,tic,308.06,0.0021454,mol_l,-38,0,4
wp1-f3,tic,364.06,0.0023464,mol_l,-38,0,4
wp1-f3,tic,419.05,0.0019962,mol_l,-38,0,4
wp1-f3,tic,490.04,0.0025946,mol_l,-38,0,4
wp1-f3,tic,518.06,0.0028908,mol_l,-38,0,4
wp1-f3,tic,609.0,0.0026428,mol_l,-38,0,4
wp1-f3,tic,700.06,0.002522,mol_l,-38,0,4
wp1-f3,tic,791.01,0.0022637,mol_l,-38,0,4
wp1-f4,tic,0.0,0.0085661,mol_l,-38,0,1
wp1-f4,tic,28.01,0.0082989,mol_l,-38,0,1
wp1-f4,tic,35.05,0.0085645,mol_l,-38,0,1
wp1-f4,tic,42.06,0.0085583,mol_l,-38,0,1
wp1-f4,tic,56.05,0.0045321,mol_l,-38,0,1
wp1-f4,tic,70.06,0.0024796,mol_l,-38,0,1
wp1-f4,tic,84.06,0.0026907,mol_l,-38,0,1
wp1-f4,tic,98.05,0.0026597,mol_l,-38,0,1
wp1-f4,tic,112.04,0.0024459,mol_l,-38,0,1
wp1-f4,tic,126.06,0.0022128,mol_l,-38,0,1
wp1-f4,tic,140.01,0.0019575,mol_l,-38,0,1
wp1-f4,tic,161.06,0.0023066,mol_l,-38,0,1
wp1-f4,tic,196.05,0.0022656,mol_l,-38,0,1
wp1-f4,tic,224.06,0.0023922,mol_l,-38,0,1
wp1-f4,tic,252.0,0.0030721,mol_l,-38,0,1
wp1-f4,tic,280.06,0.0036722,mol_l,-38,0,1
wp1-f4,tic,308.06,0.0021727,mol_l,-38,0,1
wp1-f4,tic,336.05,0.0026806,mol_l,-38,0,1
wp1-f4,tic,364.06,0.0024277,mol_l,-38,0,1
wp1-f4,tic,419.04,0.0019701,mol_l,-38,0,1
wp1-f4,tic,490.02,0.002547,mol_l,-38,0,1
wp1-f4,tic,518.08,0.0029842,mol_l,-38,0,1
wp1-f4,tic,574.05,0.0028746,mol_l,-38,0,1
wp1-f4,tic,644.08,0.0029066,mol_l,-38,0,1
wp1-f4,tic,700.05,0.0024106,mol_l,-38,0,1
wp1-f4,tic,756.02,0.0027772,mol_l,-38,0,1
wp1-f4,tic,826.02,0.0028217,mol_l,-38,0,1
wp1-f5,tic,0.0,0.0087252,mol_l,-38,0,0
wp1-f5,tic,112.04,0.0089388,mol_l,-38,0,0
wp1-f5,tic,140.01,0.0086104,mol_l,-38,0,0
wp1-f5,tic,196.05,0.0087008,mol_l,-38,0,0
wp1-f5,tic,280.06,0.0096893,mol_l,-38,0,0
wp1-f5,tic,364.05,0.0090874,mol_l,-38,0,0
wp1-f5,tic,518.09,0.0084876,mol_l,-38,0,0
wp1-f5,tic,618.01,0.0087944,mol_l,-38,0,0
wp1-f5,tic,618.04,0.0085347,mol_l,-38,0,0
wp1-f5,tic,700.05,0.010135,mol_l,-38,0,0
wp2-f1,tic,0.0,0.0080384,mol_l,12,0,11
wp2-f1,tic,70.02,0.007589,mol_l,12,0,11
wp2-f1,tic,126.04,0.0075878,mol_l,12,0,11
wp2-f1,tic,196.0,0.0078184,mol_l,12,0,11
wp2-f1,tic,308.02,0.0073042,mol_l,12,0,11
wp2-f1,tic,699.98,0.0082772,mol_l,12,0,11
wp2-f2,tic,0.0,0.0085433,mol_l,12,0,7
wp2-f2,tic,28.05,0.0025397,mol_l,12,0,7
wp2-f2,tic,42.01,0.0025686,mol_l,12,0,7
wp2-f2,tic,70.02,0.0021654,mol_l,12,0,7
wp2-f2,tic,98.02,0.0019615,mol_l,12,0,7
wp2-f2,tic,126.1,0.0025626,mol_l,12,0,7
wp2-f2,tic,196.02,0.0033176,mol_l,12,0,7
wp2-f2,tic,308.02,0.0024331,mol_l,12,0,7
wp2-f2,tic,455.01,0.002902,mol_l,12,0,7
wp2-f2,tic,518.01,0.003043,mol_l,12,0,7
wp2-f2,tic,574.01,0.0021106,mol_l,12,0,7
wp2-f2,tic,644.01,0.0025446,mol_l,12,0,7
wp2-f2,tic,700.01,0.002428,mol_l,12,0,7
wp2-f2,tic,756.0,0.0023549,mol_l,12,0,7
wp2-f2,tic,826.0,0.001752,mol_l,12,0,7
wp2-f3,tic,0.0,0.0085535,mol_l,12,0,3
wp2-f3,tic,6.09,0.004785,mol_l,12,0,3
wp2-f3,tic,14.01,0.002333,mol_l,12,0,3
wp2-f3,tic,20.98,0.0023991,mol_l,12,0,3
wp2-f3,tic,28.04,0.0024906,mol_l,12,0,3
wp2-f3,tic,56.02,0.0023337,mol_l,12,0,3
wp2-f3,tic,84.0,0.0019485,mol_l,12,0,3
wp2-f3,tic,111.98,0.0026802,mol_l,12,0,3
wp2-f3,tic,161.0,0.002272,mol_l,12,0,3
wp2-f3,tic,224.02,0.0030522,mol_l,12,0,3
wp2-f3,tic,280.01,0.0027227,mol_l,12,0,3
wp2-f3,tic,336.01,0.0017825,mol_l,12,0,3
wp2-f3,tic,419.02,0.0023295,mol_l,12,0,3
wp2-f3,tic,490.01,0.0030085,mol_l,12,0,3
wp2-f3,tic,518.01,0.0030879,mol_l,12,0,3
wp2-f3,tic,608.98,0.0032096,mol_l,12,0,3
wp2-f3,tic,700.01,0.0022754,mol_l,12,0,3
wp2-f3,tic,791.05,0.0030294,mol_l,12,0,3
wp2-f4,tic,0.0,0.0085598,mol_l,12,0,1
wp2-f4,tic,6.08,0.008816,mol_l,12,0,1
wp2-f4,tic,9.98,0.0057097,mol_l,12,0,1
wp2-f4,tic,14.0,0.0025063,mol_l,12,0,1
wp2-f4,tic,20.97,0.0024878,mol_l,12,0,1
wp2-f4,tic,28.02,0.0025334,mol_l,12,0,1
wp2-f4,tic,35.01,0.0025419,mol_l,12,0,1
wp2-f4,tic,42.01,0.0025198,mol_l,12,0,1
wp2-f4,tic,56.02,0.0024962,mol_l,12,0,1
wp2-f4,tic,70.01,0.0022436,mol_l,12,0,1
wp2-f4,tic,84.0,0.0019356,mol_l,12,0,1
wp2-f4,tic,98.02,0.0020812,mol_l,12,0,1
wp2-f4,tic,112.0,0.0023029,mol_l,12,0,1
wp2-f4,tic,126.05,0.0025749,mol_l,12,0,1
wp2-f4,tic,139.98,0.0023079,mol_l,12,0,1
wp2-f4,tic,161.01,0.002185,mol_l,12,0,1
wp2-f4,tic,196.01,0.0034707,mol_l,12,0,1
wp2-f4,tic,224.01,0.003474,mol_l,12,0,1
wp2-f4,tic,252.0,0.0022733,mol_l,12,0,1
wp2-f4,tic,280.0,0.0029168,mol_l,12,0,1
wp2-f4,tic,308.02,0.0024083,mol_l,12,0,1
wp2-f4,tic,336.01,0.0017366,mol_l,12,0,1
wp2-f4,tic,364.01,0.0015503,mol_l,12,0,1
wp2-f4,tic,419.02,0.0021733,mol_l,12,0,1
wp2-f4,tic,490.0,0.0028711,mol_l,12,0,1
wp2-f4,tic,518.01,0.0042426,mol_l,12,0,1
wp2-f4,tic,574.01,0.0021734,mol_l,12,0,1
wp2-f4,tic,644.02,0.0030783,mol_l,12,0,1
wp2-f4,tic,700.1,0.0024094,mol_l,12,0,1
wp2-f4,tic,756.0,0.0024371,mol_l,12,0,1
wp2-f4,tic,825.98,0.0018881,mol_l,12,0,1
wp2-f5,tic,0.0,0.0084348,mol_l,12,0,0
wp2-f5,tic,28.01,0.0084247,mol_l,12,0,0
wp2-f5,tic,42.0,0.0084237,mol_l,12,0,0
wp2-f5,tic,70.01,0.0083979,mol_l,12,0,0
wp2-f5,tic,98.01,0.0083969,mol_l,12,0,0
wp2-f5,tic,126.04,0.0082402,mol_l,12,0,0
wp2-f5,tic,196.01,0.0065187,mol_l,12,0,0
wp2-f5,tic,308.01,0.0058171,mol_l,12,0,0
wp2-f5,tic,455.01,0.010127,mol_l,12,0,0
wp2-f5,tic,518.02,0.0032235,mol_l,12,0,0
wp2-f5,tic,609.0,0.0053279,mol_l,12,0,0
wp2-f5,tic,700.0,0.0047451,mol_l,12,0,0
wp2-f5,tic,791.0,0.0052346,mol_l,12,0,0
wp3-f1,tic,0.0,0.0080749,mol_l,-8,0,9
wp3-f1,tic,10.05,0.007591,mol_l,-8,0,9
wp3-f1,tic,14.11,0.0075918,mol_l,-8,0,9
wp3-f1,tic,21.05,0.0075892,mol_l,-8,0,9
wp3-f1,tic,27.98,0.0075907,mol_l,-8,0,9
wp3-f1,tic,57.12,0.0075843,mol_l,-8,0,9
wp3-f1,tic,84.05,0.0073761,mol_l,-8,0,9
wp3-f1,tic,112.01,0.0073878,mol_l,-8,0,9
wp3-f1,tic,161.01,0.0075793,mol_l,-8,0,9
wp3-f1,tic,224.04,0.0076554,mol_l,-8,0,9
wp3-f1,tic,280.01,0.0076754,mol_l,-8,0,9
wp3-f1,tic,336.02,0.007669,mol_l,-8,0,9
wp3-f1,tic,455.02,0.0077783,mol_l,-8,0,9
wp3-f1,tic,700.02,0.0075851,mol_l,-8,0,9
wp3-f2,tic,0.0,0.008541,mol_l,-8,0,7
wp3-f2,tic,6.14,0.0023404,mol_l,-8,0,7
wp3-f2,tic,10.04,0.0024409,mol_l,-8,0,7
wp3-f2,tic,14.1,0.0024709,mol_l,-8,0,7
wp3-f2,tic,21.05,0.0026037,mol_l,-8,0,7
wp3-f2,tic,27.98,0.0027031,mol_l,-8,0,7
wp3-f2,tic,57.14,0.0023978,mol_l,-8,0,7
wp3-f2,tic,84.04,0.0020448,mol_l,-8,0,7
wp3-f2,tic,112.02,0.0025011,mol_l,-8,0,7
wp3-f2,tic,161.06,0.0022507,mol_l,-8,0,7
wp3-f2,tic,224.05,0.0030928,mol_l,-8,0,7
wp3-f2,tic,280.05,0.0029783,mol_l,-8,0,7
wp3-f2,tic,336.05,0.0018897,mol_l,-8,0,7
wp3-f2,tic,455.04,0.0030453,mol_l,-8,0,7
wp3-f2,tic,518.05,0.0026248,mol_l,-8,0,7
wp3-f2,tic,574.04,0.0027198,mol_l,-8,0,7
wp3-f2,tic,644.05,0.0031713,mol_l,-8,0,7
wp3-f2,tic,700.05,0.0023455,mol_l,-8,0,7
wp3-f2,tic,756.01,0.0022865,mol_l,-8,0,7
wp3-f2,tic,826.0,0.0020382,mol_l,-8,0,7
wp3-f3,tic,0.0,0.0089394,mol_l,-8,0,4
wp3-f3,tic,2.06,0.0089456,mol_l,-8,0,4
wp3-f3,tic,6.13,0.0023136,mol_l,-8,0,4
wp3-f3,tic,10.02,0.0022991,mol_l,-8,0,4
wp3-f3,tic,14.1,0.0025013,mol_l,-8,0,4
wp3-f3,tic,21.02,0.0025331,mol_l,-8,0,4
wp3-f3,tic,27.97,0.0025294,mol_l,-8,0,4
wp3-f3,tic,35.05,0.0024975,mol_l,-8,0,4
wp3-f3,tic,42.05,0.0022377,mol_l,-8,0,4
wp3-f3,tic,57.14,0.0022416,mol_l,-8,0,4
wp3-f3,tic,70.05,0.0019608,mol_l,-8,0,4
wp3-f3,tic,84.02,0.0019422,mol_l,-8,0,4
wp3-f3,tic,98.05,0.0021811,mol_l,-8,0,4
wp3-f3,tic,112.02,0.0025731,mol_l,-8,0,4
wp3-f3,tic,126.06,0.0026251,mol_l,-8,0,4
wp3-f3,tic,140.0,0.0024864,mol_l,-8,0,4
wp3-f3,tic,161.04,0.0022931,mol_l,-8,0,4
wp3-f3,tic,196.02,0.0033539,mol_l,-8,0,4
wp3-f3,tic,224.05,0.0030909,mol_l,-8,0,4
wp3-f3,tic,252.02,0.0019113,mol_l,-8,0,4
wp3-f3,tic,280.02,0.0025905,mol_l,-8,0,4
wp3-f3,tic,308.06,0.0025286,mol_l,-8,0,4
wp3-f3,tic,336.05,0.0019489,mol_l,-8,0,4
wp3-f3,tic,364.05,0.0017722,mol_l,-8,0,4
wp3-f3,tic,419.01,0.0022204,mol_l,-8,0,4
wp3-f3,tic,490.02,0.0030921,mol_l,-8,0,4
wp3-f3,tic,518.05,0.0029751,mol_l,-8,0,4
wp3-f3,tic,574.02,0.0025503,mol_l,-8,0,4
wp3-f3,tic,618.01,0.0028457,mol_l,-8,0,4
wp3-f3,tic,617.98,0.0028459,mol_l,-8,0,4
wp3-f3,tic,644.05,0.0022595,mol_l,-8,0,4
wp3-f3,tic,700.04,0.0022112,mol_l,-8,0,4
wp3-f3,tic,756.02,0.002266,mol_l,-8,0,4
wp3-f3,tic,826.01,0.0021911,mol_l,-8,0,4
wp3-f4,tic,0.0,0.008825,mol_l,-8,0,1
wp3-f4,tic,2.05,0.0088224,mol_l,-8,0,1
wp3-f4,tic,6.13,0.0024882,mol_l,-8,0,1
wp3-f4,tic,10.01,0.0023653,mol_l,-8,0,1
wp3-f4,tic,14.05,0.0025326,mol_l,-8,0,1
wp3-f4,tic,21.02,0.0025914,mol_l,-8,0,1
wp3-f4,tic,27.97,0.0026755,mol_l,-8,0,1
wp3-f4,tic,35.02,0.0025838,mol_l,-8,0,1
wp3-f4,tic,42.04,0.0022883,mol_l,-8,0,1
wp3-f4,tic,57.15,0.0023906,mol_l,-8,0,1
wp3-f4,tic,70.05,0.0020541,mol_l,-8,0,1
wp3-f4,tic,84.02,0.0019692,mol_l,-8,0,1
wp3-f4,tic,98.04,0.0022172,mol_l,-8,0,1
wp3-f4,tic,112.01,0.0023937,mol_l,-8,0,1
wp3-f4,tic,126.05,0.0026139,mol_l,-8,0,1
wp3-f4,tic,140.0,0.002586,mol_l,-8,0,1
wp3-f4,tic,161.02,0.0023507,mol_l,-8,0,1
wp3-f4,tic,196.02,0.0033905,mol_l,-8,0,1
wp3-f4,tic,224.04,0.0031097,mol_l,-8,0,1
wp3-f4,tic,252.01,0.0018812,mol_l,-8,0,1
wp3-f4,tic,280.02,0.0027372,mol_l,-8,0,1
wp3-f4,tic,308.05,0.0026451,mol_l,-8,0,1
wp3-f4,tic,336.04,0.0019411,mol_l,-8,0,1
wp3-f4,tic,364.01,0.001993,mol_l,-8,0,1
wp3-f4,tic,419.01,0.0026104,mol_l,-8,0,1
wp3-f4,tic,490.01,0.0030866,mol_l,-8,0,1
wp3-f4,tic,518.04,0.0028562,mol_l,-8,0,1
wp3-f4,tic,574.02,0.0025503,mol_l,-8,0,1
wp3-f4,tic,644.04,0.0022495,mol_l,-8,0,1
wp3-f4,tic,700.04,0.0022747,mol_l,-8,0,1
wp3-f4,tic,756.01,0.0023014,mol_l,-8,0,1
wp3-f4,tic,826.01,0.0021738,mol_l,-8,0,1
wp3-f5,tic,0.0,0.0087007,mol_l,-8,0,0
wp3-f5,tic,6.11,0.003222,mol_l,-8,0,0
wp3-f5,tic,10.01,0.0027523,mol_l,-8,0,0
wp3-f5,tic,14.05,0.0025959,mol_l,-8,0,0
wp3-f5,tic,21.01,0.0027155,mol_l,-8,0,0
wp3-f5,tic,27.96,0.0026806,mol_l,-8,0,0
wp3-f5,tic,57.13,0.0024413,mol_l,-8,0,0
wp3-f5,tic,84.02,0.0020956,mol_l,-8,0,0
wp3-f5,tic,112.01,0.0025812,mol_l,-8,0,0
wp3-f5,tic,161.02,0.0022862,mol_l,-8,0,0
wp3-f5,tic,280.01,0.0027438,mol_l,-8,0,0
wp3-f5,tic,336.02,0.0020034,mol_l,-8,0,0
wp3-f5,tic,455.02,0.002927,mol_l,-8,0,0
wp3-f5,tic,518.02,0.0028511,mol_l,-8,0,0
wp3-f5,tic,574.02,0.0024256,mol_l,-8,0,0
wp3-f5,tic,644.02,0.0022829,mol_l,-8,0,0
wp3-f5,tic,700.02,0.0022926,mol_l,-8,0,0
wp3-f5,tic,756.01,0.0023014,mol_l,-8,0,0
wp3-f5,tic,826.01,0.0021023,mol_l,-8,0,0
wp4-f1,tic,0.0,0.0084858,mol_l,22,0,11
wp4-f1,tic,517.98,0.0085128,mol_l,22,0,11
wp4-f1,tic,700.0,0.010829,mol_l,22,0,11
wp4-f5,tic,0.0,0.0088333,mol_l,22,0,0
wp4-f5,tic,196.0,0.0020645,mol_l,22,0,0
welout-1,,,,,-40,80,1
welout-3,,,,,-40,80,3
welout-5,,,,,-40,80,5
